locality,openingRate,date,weekOfYear,isDateAfterMarch,country,isRateOverLastYear,cumulativePositiveRate,localityPosition,holidayName
Ontario,-25.41,2020-08-15,33,Yes,Canada,No,-18736.729999999996,3,
Ontario,-40.81,2020-08-16,33,Yes,Canada,No,-18736.729999999996,3,
Ontario,-44.83,2020-08-17,34,Yes,Canada,No,-18736.729999999996,3,
Ontario,-40.73,2020-08-18,34,Yes,Canada,No,-18736.729999999996,3,
Ontario,-38.96,2020-08-19,34,Yes,Canada,No,-18736.729999999996,3,
Ontario,-36.18,2020-08-20,34,Yes,Canada,No,-18736.729999999996,3,
Ontario,-30.8,2020-08-21,34,Yes,Canada,No,-18736.729999999996,3,
Ontario,-21.89,2020-08-22,34,Yes,Canada,No,-18736.729999999996,3,
Ontario,-25.99,2020-08-23,34,Yes,Canada,No,-18736.729999999996,3,
Ontario,-30.97,2020-08-24,35,Yes,Canada,No,-18736.729999999996,3,
Ontario,-28.45,2020-08-25,35,Yes,Canada,No,-18736.729999999996,3,
Ontario,-38.95,2020-08-26,35,Yes,Canada,No,-18736.729999999996,3,
Ontario,-36.62,2020-08-27,35,Yes,Canada,No,-18736.729999999996,3,
Ontario,-24.21,2020-08-28,35,Yes,Canada,No,-18736.729999999996,3,
Ontario,-24.35,2020-08-29,35,Yes,Canada,No,-18736.729999999996,3,
Ontario,-31.37,2020-08-30,35,Yes,Canada,No,-18736.729999999996,3,
Ontario,-30.53,2020-08-31,36,Yes,Canada,No,-18736.729999999996,3,
Ontario,3.97,2020-09-01,36,Yes,Canada,No,-18736.729999999996,3,
Ontario,-16.62,2020-09-02,36,Yes,Canada,No,-18736.729999999996,3,
Ontario,-13.46,2020-09-03,36,Yes,Canada,No,-18736.729999999996,3,
Ontario,-20.9,2020-09-04,36,Yes,Canada,No,-18736.729999999996,3,
Ontario,-25.15,2020-09-05,36,Yes,Canada,No,-18736.729999999996,3,
Ontario,8.97,2020-09-06,36,Yes,Canada,Yes,-18736.729999999996,3,
Ontario,-21.08,2020-09-07,37,Yes,Canada,No,-18736.729999999996,3,
Ontario,-50.82,2020-09-08,37,Yes,Canada,No,-18736.729999999996,3,
Ontario,-42.8,2020-09-09,37,Yes,Canada,No,-18736.729999999996,3,
Ontario,-39.29,2020-09-10,37,Yes,Canada,No,-18736.729999999996,3,
Ontario,-30.18,2020-09-11,37,Yes,Canada,No,-18736.729999999996,3,
Ontario,-27.68,2020-09-12,37,Yes,Canada,No,-18736.729999999996,3,
Ontario,-30.48,2020-09-13,37,Yes,Canada,No,-18736.729999999996,3,
Ontario,-38.39,2020-09-14,38,Yes,Canada,No,-18736.729999999996,3,
Ontario,-44.02,2020-09-15,38,Yes,Canada,No,-18736.729999999996,3,
Ontario,-34.3,2020-09-16,38,Yes,Canada,No,-18736.729999999996,3,
Ontario,-40.18,2020-09-17,38,Yes,Canada,No,-18736.729999999996,3,
Ontario,-38.32,2020-09-18,38,Yes,Canada,No,-18736.729999999996,3,
Ontario,-34.2,2020-09-19,38,Yes,Canada,No,-18736.729999999996,3,
Ontario,-36.57,2020-09-20,38,Yes,Canada,No,-18736.729999999996,3,
Ontario,-47.34,2020-09-21,39,Yes,Canada,No,-18736.729999999996,3,
Ontario,-49.61,2020-09-22,39,Yes,Canada,No,-18736.729999999996,3,
Ontario,-39.0,2020-09-23,39,Yes,Canada,No,-18736.729999999996,3,
Ontario,-43.98,2020-09-24,39,Yes,Canada,No,-18736.729999999996,3,
Ontario,-34.25,2020-09-25,39,Yes,Canada,No,-18736.729999999996,3,
Ontario,-29.83,2020-09-26,39,Yes,Canada,No,-18736.729999999996,3,
Ontario,-31.41,2020-09-27,39,Yes,Canada,No,-18736.729999999996,3,
Ontario,-45.29,2020-09-28,40,Yes,Canada,No,-18736.729999999996,3,
Ontario,-55.29,2020-09-29,40,Yes,Canada,No,-18736.729999999996,3,
Ontario,-57.34,2020-09-30,40,Yes,Canada,No,-18736.729999999996,3,
Ontario,-50.34,2020-10-01,40,Yes,Canada,No,-18736.729999999996,3,
Ontario,-51.09,2020-10-02,40,Yes,Canada,No,-18736.729999999996,3,
Ontario,-45.78,2020-10-03,40,Yes,Canada,No,-18736.729999999996,3,
Ontario,-55.34,2020-10-04,40,Yes,Canada,No,-18736.729999999996,3,
Ontario,-43.87,2020-10-05,41,Yes,Canada,No,-18736.729999999996,3,
Ontario,-56.82,2020-10-06,41,Yes,Canada,No,-18736.729999999996,3,
Ontario,-60.93,2020-10-07,41,Yes,Canada,No,-18736.729999999996,3,
Ontario,-57.08,2020-10-08,41,Yes,Canada,No,-18736.729999999996,3,
Ontario,-43.21,2020-10-09,41,Yes,Canada,No,-18736.729999999996,3,
Ontario,-48.75,2020-10-10,41,Yes,Canada,No,-18736.729999999996,3,
Ontario,-60.94,2020-10-11,41,Yes,Canada,No,-18736.729999999996,3,
Ontario,-62.95,2020-10-12,42,Yes,Canada,No,-18736.729999999996,3,
Ontario,-64.01,2020-10-13,42,Yes,Canada,No,-18736.729999999996,3,
Ontario,-61.22,2020-10-14,42,Yes,Canada,No,-18736.729999999996,3,
Ontario,-65.33,2020-10-15,42,Yes,Canada,No,-18736.729999999996,3,
Ontario,-56.53,2020-10-16,42,Yes,Canada,No,-18736.729999999996,3,
Ontario,-50.8,2020-10-17,42,Yes,Canada,No,-18736.729999999996,3,
Ontario,-60.12,2020-10-18,42,Yes,Canada,No,-18736.729999999996,3,
Ontario,-71.39,2020-10-19,43,Yes,Canada,No,-18736.729999999996,3,
Ontario,-68.52,2020-10-20,43,Yes,Canada,No,-18736.729999999996,3,
Ontario,-70.06,2020-10-21,43,Yes,Canada,No,-18736.729999999996,3,
Ontario,-66.85,2020-10-22,43,Yes,Canada,No,-18736.729999999996,3,
Ontario,-49.53,2020-10-23,43,Yes,Canada,No,-18736.729999999996,3,
Ontario,-53.38,2020-10-24,43,Yes,Canada,No,-18736.729999999996,3,
Ontario,-56.01,2020-10-25,43,Yes,Canada,No,-18736.729999999996,3,
Ontario,-71.42,2020-10-26,44,Yes,Canada,No,-18736.729999999996,3,
Ontario,-71.43,2020-10-27,44,Yes,Canada,No,-18736.729999999996,3,
Ontario,-60.51,2020-10-28,44,Yes,Canada,No,-18736.729999999996,3,
Ontario,-42.19,2020-10-29,44,Yes,Canada,No,-18736.729999999996,3,
Ontario,-57.57,2020-10-30,44,Yes,Canada,No,-18736.729999999996,3,
Ontario,-64.96,2020-10-31,44,Yes,Canada,No,-18736.729999999996,3,
Ontario,-65.77,2020-11-01,44,Yes,Canada,No,-18736.729999999996,3,
Ontario,-71.15,2020-11-02,45,Yes,Canada,No,-18736.729999999996,3,
Ontario,-72.34,2020-11-03,45,Yes,Canada,No,-18736.729999999996,3,
Ontario,-58.76,2020-11-04,45,Yes,Canada,No,-18736.729999999996,3,
Ontario,-55.44,2020-11-05,45,Yes,Canada,No,-18736.729999999996,3,
Ontario,-47.01,2020-11-06,45,Yes,Canada,No,-18736.729999999996,3,
Ontario,-39.64,2020-11-07,45,Yes,Canada,No,-18736.729999999996,3,
Ontario,-36.61,2020-11-08,45,Yes,Canada,No,-18736.729999999996,3,
Ontario,-24.93,2020-11-09,46,Yes,Canada,No,-18736.729999999996,3,
Ontario,-33.03,2020-11-10,46,Yes,Canada,No,-18736.729999999996,3,
Ontario,-47.54,2020-11-11,46,Yes,Canada,No,-18736.729999999996,3,Remembrance Day
Ontario,-57.11,2020-11-12,46,Yes,Canada,No,-18736.729999999996,3,
Ontario,-56.9,2020-11-13,46,Yes,Canada,No,-18736.729999999996,3,
Ontario,-55.22,2020-11-14,46,Yes,Canada,No,-18736.729999999996,3,
Ontario,-66.9,2020-11-15,46,Yes,Canada,No,-18736.729999999996,3,
Ontario,-73.3,2020-11-16,47,Yes,Canada,No,-18736.729999999996,3,
Ontario,-77.35,2020-11-17,47,Yes,Canada,No,-18736.729999999996,3,
Ontario,-75.05,2020-11-18,47,Yes,Canada,No,-18736.729999999996,3,
Ontario,-68.53,2020-11-19,47,Yes,Canada,No,-18736.729999999996,3,
Ontario,-62.59,2020-11-20,47,Yes,Canada,No,-18736.729999999996,3,
Ontario,-67.43,2020-11-21,47,Yes,Canada,No,-18736.729999999996,3,
Ontario,-77.41,2020-11-22,47,Yes,Canada,No,-18736.729999999996,3,
Ontario,-81.23,2020-11-23,48,Yes,Canada,No,-18736.729999999996,3,
Ontario,-82.61,2020-11-24,48,Yes,Canada,No,-18736.729999999996,3,
Ontario,-82.01,2020-11-25,48,Yes,Canada,No,-18736.729999999996,3,
Ontario,-91.3,2020-11-26,48,Yes,Canada,No,-18736.729999999996,3,
Ontario,-76.32,2020-11-27,48,Yes,Canada,No,-18736.729999999996,3,
Ontario,-72.96,2020-11-28,48,Yes,Canada,No,-18736.729999999996,3,
Ontario,-60.63,2020-11-29,48,Yes,Canada,No,-18736.729999999996,3,
Ontario,-82.1,2020-11-30,49,Yes,Canada,No,-18736.729999999996,3,
Ontario,-88.22,2020-12-01,49,Yes,Canada,No,-18736.729999999996,3,
Ontario,-85.75,2020-12-02,49,Yes,Canada,No,-18736.729999999996,3,
Ontario,-84.37,2020-12-03,49,Yes,Canada,No,-18736.729999999996,3,
Oregon,4.0,2020-02-18,8,No,United States,No,-18624.750000000015,30,
Oregon,-1.0,2020-02-19,8,No,United States,No,-18624.750000000015,30,
Oregon,4.0,2020-02-20,8,No,United States,No,-18624.750000000015,30,
Oregon,9.0,2020-02-21,8,No,United States,No,-18624.750000000015,30,
Oregon,7.0,2020-02-22,8,No,United States,No,-18624.750000000015,30,
Oregon,20.0,2020-02-23,8,No,United States,Yes,-18624.750000000015,30,
Oregon,12.0,2020-02-24,9,No,United States,Yes,-18624.750000000015,30,
Oregon,-1.0,2020-02-25,9,No,United States,No,-18624.750000000015,30,
Oregon,15.0,2020-02-26,9,No,United States,Yes,-18624.750000000015,30,
Oregon,3.0,2020-02-27,9,No,United States,No,-18624.750000000015,30,
Oregon,-3.0,2020-02-28,9,No,United States,No,-18624.750000000015,30,Linus Pauling Day
Oregon,3.0,2020-02-29,9,No,United States,No,-18624.750000000015,30,
Oregon,6.0,2020-03-01,9,No,United States,No,-18624.750000000015,30,
Oregon,8.0,2020-03-02,10,No,United States,No,-18624.750000000015,30,
Oregon,-8.0,2020-03-03,10,No,United States,No,-18624.750000000015,30,
Oregon,-3.0,2020-03-04,10,No,United States,No,-18624.750000000015,30,
Oregon,-3.0,2020-03-05,10,No,United States,No,-18624.750000000015,30,
Oregon,-4.0,2020-03-06,10,No,United States,No,-18624.750000000015,30,
Oregon,-7.0,2020-03-07,10,No,United States,No,-18624.750000000015,30,
Oregon,0.0,2020-03-08,10,No,United States,No,-18624.750000000015,30,
Oregon,-15.0,2020-03-09,11,No,United States,No,-18624.750000000015,30,
Oregon,-13.0,2020-03-10,11,No,United States,No,-18624.750000000015,30,
Oregon,-22.0,2020-03-11,11,No,United States,No,-18624.750000000015,30,
Oregon,-33.0,2020-03-12,11,No,United States,No,-18624.750000000015,30,
Oregon,-40.0,2020-03-13,11,No,United States,No,-18624.750000000015,30,
Oregon,-47.0,2020-03-14,11,No,United States,No,-18624.750000000015,30,
Oregon,-55.0,2020-03-15,11,No,United States,No,-18624.750000000015,30,
Oregon,-61.0,2020-03-16,12,No,United States,No,-18624.750000000015,30,
Oregon,-99.0,2020-03-17,12,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-18,12,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-19,12,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-20,12,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-21,12,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-22,12,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-23,13,No,United States,No,-18624.750000000015,30,First Day of Stay at Home Order
Oregon,-100.0,2020-03-24,13,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-25,13,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-26,13,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-27,13,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-28,13,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-29,13,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-30,14,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-03-31,14,No,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-01,14,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-02,14,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-03,14,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-04,14,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-05,14,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-06,15,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-07,15,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-08,15,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-09,15,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-10,15,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-11,15,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-12,15,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-13,16,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-14,16,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-15,16,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-16,16,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-17,16,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-18,16,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-19,16,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-20,17,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-21,17,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-22,17,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-23,17,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-24,17,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-25,17,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-26,17,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-27,18,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-28,18,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-29,18,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-04-30,18,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-01,18,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-02,18,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-03,18,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-04,19,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-05,19,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-06,19,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-07,19,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-08,19,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-09,19,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-10,19,Yes,United States,No,-18624.750000000015,30,
Oregon,-99.93,2020-05-11,20,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-12,20,Yes,United States,No,-18624.750000000015,30,
Oregon,-99.69,2020-05-13,20,Yes,United States,No,-18624.750000000015,30,
Oregon,-100.0,2020-05-14,20,Yes,United States,No,-18624.750000000015,30,
Oregon,-98.62,2020-05-15,20,Yes,United States,No,-18624.750000000015,30,
Oregon,-98.11,2020-05-16,20,Yes,United States,No,-18624.750000000015,30,
Oregon,-97.71,2020-05-17,20,Yes,United States,No,-18624.750000000015,30,
Oregon,-98.47,2020-05-18,21,Yes,United States,No,-18624.750000000015,30,
Oregon,-97.9,2020-05-19,21,Yes,United States,No,-18624.750000000015,30,
Oregon,-96.72,2020-05-20,21,Yes,United States,No,-18624.750000000015,30,
Oregon,-95.9,2020-05-21,21,Yes,United States,No,-18624.750000000015,30,
Oregon,-92.16,2020-05-22,21,Yes,United States,No,-18624.750000000015,30,
Oregon,-92.43,2020-05-23,21,Yes,United States,No,-18624.750000000015,30,
Oregon,-92.42,2020-05-24,21,Yes,United States,No,-18624.750000000015,30,
Oregon,-89.76,2020-05-25,22,Yes,United States,No,-18624.750000000015,30,
Oregon,-86.65,2020-05-26,22,Yes,United States,No,-18624.750000000015,30,
Oregon,-86.46,2020-05-27,22,Yes,United States,No,-18624.750000000015,30,
Oregon,-85.47,2020-05-28,22,Yes,United States,No,-18624.750000000015,30,
Oregon,-83.63,2020-05-29,22,Yes,United States,No,-18624.750000000015,30,
Oregon,-85.43,2020-05-30,22,Yes,United States,No,-18624.750000000015,30,
Oregon,-84.46,2020-05-31,22,Yes,United States,No,-18624.750000000015,30,
Oregon,-77.65,2020-06-01,23,Yes,United States,No,-18624.750000000015,30,
Oregon,-80.17,2020-06-02,23,Yes,United States,No,-18624.750000000015,30,
Oregon,-75.61,2020-06-03,23,Yes,United States,No,-18624.750000000015,30,
Oregon,-74.16,2020-06-04,23,Yes,United States,No,-18624.750000000015,30,
Oregon,-73.74,2020-06-05,23,Yes,United States,No,-18624.750000000015,30,
Oregon,-74.99,2020-06-06,23,Yes,United States,No,-18624.750000000015,30,
Oregon,-73.54,2020-06-07,23,Yes,United States,No,-18624.750000000015,30,
Oregon,-73.56,2020-06-08,24,Yes,United States,No,-18624.750000000015,30,
Oregon,-76.27,2020-06-09,24,Yes,United States,No,-18624.750000000015,30,
Oregon,-74.61,2020-06-10,24,Yes,United States,No,-18624.750000000015,30,
Oregon,-71.16,2020-06-11,24,Yes,United States,No,-18624.750000000015,30,
Oregon,-74.27,2020-06-12,24,Yes,United States,No,-18624.750000000015,30,
Oregon,-70.98,2020-06-13,24,Yes,United States,No,-18624.750000000015,30,
Oregon,-81.96,2020-06-14,24,Yes,United States,No,-18624.750000000015,30,
Oregon,-75.37,2020-06-15,25,Yes,United States,No,-18624.750000000015,30,
